t,price_raw,price_reg,reg_term,energy,time,lamE,lamT,E_eff,T_eff,energy_prev,time_prev,E_eff_prev,T_eff_prev,residE_prev,residT_prev,residE,residT,violE,violT,csE,csT,dx1
229,5.44316296599861,5.443163883475259,9.174766494317117e-07,10.764949806153167,4.212900250326561,0.41501398208327417,0.82184688628452,10.622520973124912,4.2327703294267796,10.757360945774304,4.21314841193364,10.618350664692455,4.233377192854403,0.13901028108184832,-0.02022878092076219,0.14242883302825504,-0.019870079100218874,0.14242883302825504,0.0,0.05910995715852989,0.016330162638742,0.005939771114380168
230,5.440514097977191,5.4405150160201305,9.180429392962806e-07,10.771531124667964,4.212593154386872,0.41786255874383926,0.8214494847025156,10.62679383811576,4.232174227053774,10.764949806153167,4.212900250326561,10.622520973124912,4.2327703294267796,0.14242883302825504,-0.019870079100218874,0.1447372865522052,-0.019581072666901456,0.1447372865522052,0.0,0.060480292904344736,0.016084862052148714,0.00524305603260865
231,5.438362441889952,5.43836336041814,9.185281876133714e-07,10.77707973297118,4.212225479286093,0.42075730447488335,0.8210578632491775,10.631135956712326,4.231586794873766,10.771531124667964,4.212593154386872,10.62679383811576,4.232174227053774,0.1447372865522052,-0.019581072666901456,0.14594377625885357,-0.01936131558767329,0.14594377625885357,0.0,0.06140690990356071,0.015896760406108025,0.004529109571098789
232,5.4367162835493765,5.436717202479425,9.189300480821175e-07,10.781578614365563,4.211796103679232,0.4236761800000604,0.820670636937424,10.63551427000009,4.231005955406136,10.77707973297118,4.212225479286093,10.631135956712326,4.231586794873766,0.14594377625885357,-0.01936131558767329,0.1460643443654721,-0.019209851726904148,0.1460643443654721,0.0,0.061883983454976574,0.015764961252191904,0.0038035219318680535
233,5.435579979041787,5.435580898288786,9.192469996727056e-07,10.785018844094745,4.211304425881861,0.4265974668873698,0.820286439902886,10.639896200331055,4.2304296598543285,10.781578614365563,4.211796103679232,10.63551427000009,4.231005955406136,0.1460643443654721,-0.019209851726904148,0.1451226437636901,-0.019125233972467903,0.1451226437636901,0.0,0.06190895221758836,0.015688170087585426,0.0030718423583101957
234,5.43495401191533,5.4349549313936825,9.194783519418492e-07,10.787399471562095,4.210750356315707,0.4294999197626436,0.8199039352234366,10.644249879643965,4.229855902835155,10.785018844094745,4.211304425881861,10.639896200331055,4.2304296598543285,0.1451226437636901,-0.019125233972467903,0.14314959191812981,-0.01910554651944807,0.14314959191812981,0.0,0.06148273824289193,0.015664712775889905,0.002339539313927541
235,5.434835077513198,5.434835997137437,9.196242387245168e-07,10.788727346656907,4.210134306362283,0.4323629116010062,0.8195218242930477,10.64854436740151,4.229282736439572,10.787399471562095,4.210750356315707,10.644249879643965,4.229855902835155,0.14314959191812981,-0.01910554651944807,0.1401829792553979,-0.019148430077288836,0.1401829792553979,0.0,0.060609921067767296,0.01569255634928761,0.002464171025278895
236,5.435216193217675,5.435217112903276,9.196856005326948e-07,10.789016892729899,4.2094571737879525,0.4351665711861142,0.8191388556915019,10.652749856779172,4.228708283537253,10.788727346656907,4.210134306362283,10.64854436740151,4.229282736439572,0.1401829792553979,-0.019148430077288836,0.13626703595072698,-0.019251109749300888,0.13626703595072698,0.0,0.05929885880037281,0.015769332010833845,0.0027084678974690387
237,5.436086833208307,5.436087752872464,9.196641562226392e-07,10.78828982909414,4.208720324925274,0.4378919119051287,0.8187538334965159,10.656837867857693,4.228130750244774,10.789016892729899,4.2094571737879525,10.652749856779172,4.228708283537253,0.13626703595072698,-0.019251109749300888,0.1314519612364471,-0.019410425319500213,0.1314519612364471,0.0,0.057561750629506685,0.015892360140138635,0.0029473006705777686
238,5.437433086189006,5.437434005751371,9.195623647012289e-07,10.786574846232703,4.20792557381508,0.4405209511298577,0.8183656249901259,10.660781426694786,4.227548437485189,10.78828982909414,4.208720324925274,10.656837867857693,4.228130750244774,0.1314519612364471,-0.019410425319500213,0.12579341953791712,-0.019622863670108792,0.12579341953791712,0.0,0.05541463682072047,0.016058677091484615,0.003178878721516409
239,5.439237834405377,5.4392387537887545,9.193833776252035e-07,10.783907237169954,4.20707515853142,0.443036819520616,0.8179731677167237,10.664555229280925,4.226959751575086,10.786574846232703,4.20792557381508,10.660781426694786,4.227548437485189,0.12579341953791712,-0.019622863670108792,0.11935200788902911,-0.019884593043665966,0.11935200788902911,0.0,0.05287733397855493,0.016265063560685376,0.0034015061120942856
240,5.441480952155064,5.441481871286048,9.191309842003329e-07,10.780328488706708,4.2061717149271365,0.4454238596783966,0.8175754758558503,10.668135789517596,4.226363213783776,10.783907237169954,4.20707515853142,10.664555229280925,4.226959751575086,0.11935200788902911,-0.019884593043665966,0.11219269918911223,-0.02019149885663918,0.11219269918911223,0.0,0.04997330510055169,0.016508074285959635,0.003613591905343218
241,5.44413952189165,5.444140440701199,9.188095493083494e-07,10.77588583643056,4.205218248051463,0.44766771366217883,0.8171716458787176,10.671501570493268,4.225757468818077,10.780328488706708,4.2061717149271365,10.668135789517596,4.226363213783776,0.11219269918911223,-0.02019149885663918,0.10438426593729133,-0.020539220766613298,0.10438426593729133,0.0,0.04672946567445206,0.016784068838919725,0.004128079689382105
242,5.447188065936345,5.447188984360292,9.184239462758265e-07,10.770631787589998,4.204218101502324,0.44975539898092465,0.8167608614633853,10.674633098471388,4.225141292195078,10.77588583643056,4.205218248051463,10.671501570493268,4.225757468818077,0.10438426593729133,-0.020539220766613298,0.09599868911861087,-0.020923190692753835,0.09599868911861087,0.0,0.04317592872618658,0.017089243254776308,0.004627117073943389
243,5.4505987917421415,5.450599709721627,9.179794856505002e-07,10.764623616064428,4.203174924985337,0.4516753727632969,0.8163423976495302,10.677513059144946,4.224513596474296,10.770631787589998,4.204218101502324,10.674633098471388,4.225141292195078,0.09599868911861087,-0.020923190692753835,0.08711055691948211,-0.021338671488958738,0.08711055691948211,0.0,0.03934569326822547,0.017419662245952247,0.005090220047089835
244,5.4543418486021515,5.454342766083993,9.174818413670739e-07,10.757922833771062,4.202092640358461,0.4534175839016865,0.8159156242197511,10.680126375852529,4.223873436329627,10.764623616064428,4.203174924985337,10.677513059144946,4.224513596474296,0.08711055691948211,-0.021338671488958738,0.07779645791853262,-0.021780795971166,0.07779645791853262,0.0,0.035274281985530294,0.017771291740816948,0.005514725375784582
245,5.458385593657497,5.458386510594472,9.169369756673796e-07,10.750594642924547,4.2009754064460205,0.4549735130600572,0.8154800083003277,10.682460269590086,4.223220012450492,10.757922833771062,4.202092640358461,10.680126375852529,4.223873436329627,0.07779645791853262,-0.021780795971166,0.06813437333446082,-0.0222446060044712,0.06813437333446082,0.0,0.03099933519612512,0.018140031489163697,0.005898314052129503
246,5.462696865040571,5.462697781391635,9.163510640911633e-07,10.742707373605644,4.199827582908534,0.4563362005267464,0.8150351161802383,10.68450430079012,4.222552674270357,10.750594642924547,4.2009754064460205,10.682460269590086,4.223220012450492,0.06813437333446082,-0.0222446060044712,0.05820307281552317,-0.022725091361823324,0.05820307281552317,0.0,0.026560169107617403,0.0185217474782902,0.006239020527169052
247,5.467241259985898,5.46724217571632,9.157304217763446e-07,10.734331911102156,4.198653693455074,0.4575002619830569,0.8145806143530018,10.686250392974586,4.2218709215295025,10.742707373605644,4.199827582908534,10.68450430079012,4.222552674270357,0.05820307281552317,-0.022725091361823324,0.04808151812757089,-0.023217228074428498,0.04808151812757089,0.0,0.02199730713990678,0.018912303908441726,0.006535239139576742
248,5.471983415753683,5.471984330835115,9.150814322050275e-07,10.725541117459409,4.19745838868335,0.4584618923456083,0.8141162697915132,10.687692838518412,4.22117440468727,10.734331911102156,4.198653693455074,10.686250392974586,4.2218709215295025,0.04808151812757089,-0.023217228074428498,0.03784827894099685,-0.02371601600392026,0.03784827894099685,0.0,0.017351993585313853,0.01930759448342739,0.0067857277555733305
249,5.476887291239202,5.476888205649682,9.144104794077106e-07,10.716409251619528,4.196246408828914,0.45921885792442824,0.8136419494714348,10.688828286886642,4.220462924207152,10.725541117459409,4.19745838868335,10.687692838518412,4.22117440468727,0.03784827894099685,-0.02371601600392026,0.02758096473288596,-0.02421651537823788,0.02758096473288596,0.0,0.012665699125089823,0.01970357278175445,0.006989608656542516
250,5.481916454166973,5.4819173678908575,9.137238844974611e-07,10.707011394767406,4.195022551354307,0.459770477219086,0.81315761916387,10.689655715828629,4.219736428745805,10.716409251619528,4.196246408828914,10.688828286886642,4.220462924207152,0.02758096473288596,-0.02421651537823788,0.01735567893877743,-0.02471387739149833,0.01735567893877743,0.0,0.007979628788142939,0.020096277699978574,0.007146364402589346
251,5.487034338163182,5.487035251191029,9.130278472530282e-07,10.69742287382866,4.193791621192635,0.4601175907978615,0.81266334161604,10.690176386196793,4.21899501242406,10.707011394767406,4.195022551354307,10.689655715828629,4.219736428745805,0.01735567893877743,-0.02471387739149833,0.0072464876318676374,-0.025203391231424455,0.0072464876318676374,0.0,0.0033342364309214383,0.020481872138185798,0.00725584230085066
252,5.4922045367474635,5.492205449075857,9.123283933081204e-07,10.687718710121656,4.192558408106324,0.4602625205504989,0.8121592737914115,10.690393780825747,4.218238910687117,10.69742287382866,4.193791621192635,10.690176386196793,4.21899501242406,0.0072464876318676374,-0.025203391231424455,-0.0026750707040914534,-0.025680502580793352,0.0,0.0,0.00123123478491593,0.0208566583266156,0.007318233362014761
253,5.497391055064157,5.497391966695485,9.11631327346495e-07,10.677973091400572,4.191327653391593,0.46020901913641704,0.8116456637397956,10.690313528704625,4.217468495609694,10.687718710121656,4.192558408106324,10.690393780825747,4.218238910687117,-0.0026750707040914534,-0.025680502580793352,-0.012340437304052543,-0.026140842218101312,0.0,0.0,0.005679180547412471,0.02121710123282811,0.007334071756274626
254,5.502558620972621,5.502559531914814,9.109421925325523e-07,10.668259034971395,4.1901040678234365,0.45996221039033597,0.8111228468954336,10.689943315585504,4.21668427034315,10.677973091400572,4.191327653391593,10.690313528704625,4.217468495609694,-0.012340437304052543,-0.026140842218101312,-0.02168428061410843,-0.026580202519713936,0.0,0.0,0.009973949641989626,0.021559809538847546,0.007304181947626297
255,5.507672767340183,5.5076736776064195,9.102662362477602e-07,10.658647212291582,4.188892104742659,0.4595285247780538,0.8105912428450393,10.68929278716708,4.215886864267559,10.668259034971395,4.1901040678234365,10.689943315585504,4.21668427034315,-0.02168428061410843,-0.026580202519713936,-0.030645574875498127,-0.026994759524900047,0.0,0.0,0.014082515813513044,0.02188171567359169,0.00722983941796385
256,5.512700222136077,5.51270113174446,9.096083819638894e-07,10.649206147470409,4.187696132365835,0.4589156132805438,0.8100513476545412,10.688373419920815,4.215077021481812,10.658647212291582,4.188892104742659,10.68929278716708,4.215886864267559,-0.030645574875498127,-0.026994759524900047,-0.03916727245040619,-0.027380889115977247,0.0,0.0,0.017974472857104302,0.02217992612837693,0.007112486501251447
257,5.517609077662533,5.51760998663574,9.089732074305662e-07,10.640001572466122,4.186520339430405,0.4581322678315357,0.8095037298722216,10.687198401747304,4.214255594808332,10.649206147470409,4.187696132365835,10.688373419920815,4.215077021481812,-0.03916727245040619,-0.027380889115977247,-0.04719682928118196,-0.02773525537792665,0.0,0.0,0.021622390433045723,0.022451792677390215,0.006953882328630066
258,5.522368999464991,5.522369907829919,9.083649284743803e-07,10.631095993581516,4.185368709790909,0.45718833124591207,0.8089490247646631,10.685782496868867,4.213423537146994,10.640001572466122,4.186520339430405,10.687198401747304,4.214255594808332,-0.04719682928118196,-0.02773525537792665,-0.054686503287351584,-0.028054827356085,0.0,0.0,0.025002031179618356,0.022694925229645953,0.006756057242105801
259,5.5269514084637175,5.526952316251106,9.077873881117243e-07,10.622548302959157,4.184244995063996,0.45609460118016504,0.8083879282175415,10.684141901770248,4.2125818923263125,10.631095993581516,4.185368709790909,10.685782496868867,4.213423537146994,-0.054686503287351584,-0.028054827356085,-0.06159359881109161,-0.028336897262316363,0.0,0.0,0.028092507884995916,0.02290720566999725,0.006521282797835967
260,5.531329651224811,5.531330558468862,9.072440504924657e-07,10.614413427999297,4.18315269211276,0.4548627292039432,0.8078211902722952,10.682294093805915,4.211731785408443,10.622548302959157,4.184244995063996,10.684141901770248,4.2125818923263125,-0.06159359881109161,-0.028336897262316363,-0.06788066580661756,-0.028579093295682867,0.0,0.0,0.03087638490897885,0.023086797163021505,0.006252050879887667
261,5.535479152229275,5.535480058967274,9.067379991273149e-07,10.606742017835339,4.18209502290965,0.45350511588781084,0.8072496084063815,10.680257673831717,4.210874412609572,10.614413427999297,4.18315269211276,10.682294093805915,4.211731785408443,-0.06788066580661756,-0.028579093295682867,-0.07351565599637766,-0.02877938969992222,0.0,0.0,0.03333972609220569,0.02323215106543686,0.005951050407974846
262,5.539377547433523,5.539378453705462,9.062719388132789e-07,10.599580168330817,4.181074916874488,0.45203480276788327,0.806674020612383,10.678052204151825,4.210011030918574,10.606742017835339,4.18209502290965,10.680257673831717,4.210874412609572,-0.07351565599637766,-0.02877938969992222,-0.07847203582100803,-0.028936114044086025,0.0,0.0,0.03547209123514364,0.023342011456841318,0.005621143127491456
263,5.543004798563755,5.543005704411956,9.058482006552237e-07,10.592969186744448,4.180094995760924,0.4504653620514631,0.8060952983315013,10.675698043077194,4.209142947497252,10.599580168330817,4.181074916874488,10.678052204151825,4.210011030918574,-0.07847203582100803,-0.028936114044086025,-0.0827288563327464,-0.029047951736328237,0.0,0.0,0.037266484220034084,0.02341541732081456,0.005265338678557139
264,5.5463432877412835,5.546344193210033,9.054687495847498e-07,10.586945396892686,4.179157561144641,0.44881078492480814,0.8055143392967747,10.673216177387213,4.208271508945162,10.592969186744448,4.180094995760924,10.675698043077194,4.209142947497252,-0.0827288563327464,-0.029047951736328237,-0.08627078049452663,-0.029113947800521345,0.0,0.0,0.038719256709824325,0.023451702426857738,0.0048867691436936846
